lr,momentum,regularization,t_max,weightdecay,job_id,objective,timestamp_submit,timestamp_gather,timestamp_start,timestamp_end
0.0002604728320454173,0.14270947093992625,0.047332180947077925,6,0.0003876745694792775,34,0.759,849.1827476024628,1060.1430189609528,849.1850831508636,1059.6868093013763
0.08066507389392114,0.175464059297323,0.023865259911651625,5,7.933097350743912e-05,36,0.1036,1050.57181930542,1258.3137295246124,1050.5747516155243,1258.3114612102509
0.0933556322349794,0.17089096510491497,0.02840238229948157,2,0.00021925136643300414,38,0.1706,1051.4586408138275,1258.8272082805634,1051.4608578681946,1258.8265416622162
0.2930146657697368,0.19861095893937541,0.025308146886516076,2,0.0004103274208170327,37,0.1112,1051.458621263504,1260.4297280311584,1051.4603645801544,1260.4277243614197
0.0038030700087793644,0.10834048722599335,0.058313004829925165,4,0.0003561941683309999,39,0.6272,1052.52583193779,1261.121386051178,1052.5280644893646,1261.1187634468079
0.005455225873726987,0.18706595888278277,0.051530735527455906,4,0.00027689589449655797,40,0.5872,1053.6802153587341,1262.6681866645813,1053.681887626648,1262.6659576892853
0.0028735977873151873,0.12387854224748912,0.0867458568451245,7,0.0003794035598558046,41,0.7244,1060.1426577568054,1269.3564150333405,1060.1474981307983,1269.3537681102753
0.0016640364003021493,0.1766646797038791,0.0733936314968393,9,0.0003277468954938084,42,0.7038,1060.6493139266968,1270.5250039100647,1060.6509239673615,1270.523101091385
0.0042152231912905855,0.11347855419212166,0.023418563368500515,9,9.817437841808713e-05,43,0.6998,1258.8267230987549,1467.395129442215,1258.8284583091736,1467.3930432796478
0.0005702905418075132,0.172140117049451,0.06799646096184654,6,8.147201030989826e-05,44,0.7762,1259.47256565094,1467.9146072864532,1259.4744968414307,1467.6130220890045
0.0010303078778680474,0.10858600940509001,0.019060529571071592,7,7.262965302292276e-05,45,0.7846,1260.9414932727814,1469.4424421787262,1260.9436342716217,1469.4407546520233
0.0021339201770533426,0.19180820599155968,0.036153224561202506,8,8.953087073215191e-05,46,0.727,1261.6327674388885,1469.9630634784698,1261.6349422931671,1469.9212582111359
0.0016571314837851053,0.23055833852569482,0.01666841733362739,11,0.00011221048077544621,47,0.7236,1263.1781487464905,1472.457442522049,1263.1797935962677,1472.4551360607147
0.0004337065269022676,0.18377572376117457,0.029611502148083096,15,7.125846267538187e-05,48,0.7672,1270.0001215934753,1479.6368260383606,1270.0015332698822,1479.6351835727692
0.0021491340409694965,0.1776608262199498,0.027744623065956483,11,9.576262751471766e-05,49,0.724,1271.0367827415466,1480.6445665359497,1271.0389120578766,1480.6429047584534
0.00017480505948277173,0.249474299554431,0.026991455188074637,1,0.0005213517899759826,50,0.7384,1467.914405822754,1675.5798454284668,1467.9186718463898,1675.5777642726898
